BURGLARY/ THEFT FROM AUTO ,"2016008122May 29, 2016",1000 NE SPANISH RIVER BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016008158May 30, 2016",909 NW 18TH AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016008206May 31, 2016",700 NW 7TH AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016008240June 1, 2016",2316 NW 67TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016008266June 1, 2016",300 NE 44TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016008299June 2, 2016",6601 PARK OF COMMERCE BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016008327June 2, 2016",3900 N FEDERAL HWY,1
BURGLARY/ THEFT FROM AUTO ,"2016008337June 2, 2016",1299 S OCEAN BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016008365June 3, 2016",2039 NW 4TH CT,1
BURGLARY/ THEFT FROM AUTO ,"2016008444June 5, 2016",1600 N FEDERAL HWY,1
BURGLARY/ THEFT FROM AUTO ,"2016008447June 5, 2016",6315 N FEDERAL HWY,1
BURGLARY/ THEFT FROM AUTO ,"2016008451June 5, 2016",4125 N FEDERAL HWY,1
BURGLARY/ THEFT FROM AUTO ,"2016008464June 5, 2016",450 SW 2ND AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016008523June 7, 2016",327 PLAZA REAL,1
BURGLARY/ THEFT FROM AUTO ,"2016008527June 7, 2016",2878 NW 24TH WAY,1
BURGLARY/ THEFT FROM AUTO ,"2016008642June 9, 2016",474 NE 7TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016008669June 9, 2016",300 NE 23RD WAY,1
BURGLARY/ THEFT FROM AUTO ,"2016008692June 10, 2016",1071 SW 16TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016008704June 10, 2016",1001 SW 2ND AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016008755June 11, 2016",1081 SW 17TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016008796June 12, 2016",1700 N DIXIE HWY,1
BURGLARY/ THEFT FROM AUTO ,"2016008805June 12, 2016",1776 N DIXIE HWY,1
BURGLARY/ THEFT FROM AUTO ,"2016008807June 12, 2016",1361 W PALMETTO PARK RD,1
BURGLARY/ THEFT FROM AUTO ,"2016008984June 16, 2016",2000 NW 19TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016009001June 16, 2016",3100 AIRPORT RD,1
BURGLARY/ THEFT FROM AUTO ,"2016009017June 17, 2016",1001 SW 16TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016009048June 17, 2016",1135 SW 21ST ST,1
BURGLARY/ THEFT FROM AUTO ,"2016009065June 17, 2016",4545 N OCEAN BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016009112June 19, 2016",2772 NW 30TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016009152June 20, 2016",414 SEQUOIA LN,1
BURGLARY/ THEFT FROM AUTO ,"2016009156June 20, 2016",1001 SW 2ND AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016009174June 20, 2016",1400 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016009204June 21, 2016",2240 NW 19TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016009205June 21, 2016",220 NE 11TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016009246June 22, 2016",561 NE WAVECREST WAY,1
BURGLARY/ THEFT FROM AUTO ,"2016009351June 23, 2016",966 W ROYAL PALM RD,1
BURGLARY/ THEFT FROM AUTO ,"2016009413June 25, 2016",201 SW 7TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016009452June 26, 2016",5440 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016009457June 26, 2016",1301 SW 20TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016009467June 26, 2016",400 N OCEAN BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016009468June 26, 2016",1499 W YAMATO RD,1
BURGLARY/ THEFT FROM AUTO ,"2016009472June 26, 2016",5440 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016009632June 29, 2016",301 PLAZA REAL,
BURGLARY/ THEFT FROM AUTO ,"2016009734July 1, 2016",100 NW 2ND AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016009749July 2, 2016",5366 214TH CT S,1
BURGLARY/ THEFT FROM AUTO ,"2016009789July 3, 2016",1530 SW 8TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016009797July 3, 2016",1530 SW 9TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016009806July 3, 2016",300 S MILITARY TRL,1
BURGLARY/ THEFT FROM AUTO ,"2016009822July 4, 2016",3249 N FEDERAL HWY,1
BURGLARY/ THEFT FROM AUTO ,"2016009843July 5, 2016",1231 SW 9TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016009844July 5, 2016",1061 COCOANUT RD,1
BURGLARY/ THEFT FROM AUTO ,"2016009858July 5, 2016",759 NE 72ND ST,1
BURGLARY/ THEFT FROM AUTO ,"2016009859July 5, 2016",936 SW 12TH TER,1
BURGLARY/ THEFT FROM AUTO ,"2016009860July 5, 2016",1000 NW 40TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016009876July 5, 2016",5101 N FEDERAL HWY,1
BURGLARY/ THEFT FROM AUTO ,"2016009882July 5, 2016",10 NW 28TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016009947July 6, 2016",258 NW 15TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016009956July 7, 2016",1400 NE 2ND CT,1
BURGLARY/ THEFT FROM AUTO ,"2016009957July 7, 2016",398 CAMINO GARDENS BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016010028July 8, 2016",2530 SPANISH RIVER RD,1
BURGLARY/ THEFT FROM AUTO ,"2016010172July 11, 2016",690 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016010209July 12, 2016",1230 NW 13TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016010215July 12, 2016",2899 NW 24TH CT,1
BURGLARY/ THEFT FROM AUTO ,"2016010225July 12, 2016",5150 TOWN CENTER CIR,1
BURGLARY/ THEFT FROM AUTO ,"2016010246July 12, 2016",1499 W YAMATO RD,1
BURGLARY/ THEFT FROM AUTO ,"2016010249July 12, 2016",21316 ST ANDREWS BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016010262July 13, 2016",20890 MORADA CT,1
BURGLARY/ THEFT FROM AUTO ,"2016010272July 13, 2016",1400 HERMOSO RD,1
BURGLARY/ THEFT FROM AUTO ,"2016010278July 13, 2016",1500 NW 15TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016010287July 13, 2016",751 BANYAN TRL,1
BURGLARY/ THEFT FROM AUTO ,"2016010297July 13, 2016",1160 SPANISH RIVER RD,1
BURGLARY/ THEFT FROM AUTO ,"2016010317July 14, 2016",300 NE 20TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016010334July 14, 2016",330 REDWOOD LN,1
BURGLARY/ THEFT FROM AUTO ,"2016010357July 14, 2016",399 APACHE LN,1
BURGLARY/ THEFT FROM AUTO ,"2016010359July 14, 2016",1201 SW 12TH AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016010372July 14, 2016",4950 TECHNOLOGY WAY,1
BURGLARY/ THEFT FROM AUTO ,"2016010374July 15, 2016",2550 NW 28TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016010379July 15, 2016",8001 FAIRWAY TRL,1
BURGLARY/ THEFT FROM AUTO ,"2016010457July 16, 2016",125 W HIDDEN VALLEY BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016010482July 17, 2016",5130 NW 8TH AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016010559July 19, 2016",400 N OCEAN BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016010580July 19, 2016",272 S DIXIE HWY,1
BURGLARY/ THEFT FROM AUTO ,"2016010592July 19, 2016",6000 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016010603July 20, 2016",2689 NW 49TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016010623July 20, 2016",5530 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016010628July 20, 2016",253 NW 15TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016010637July 20, 2016",21367 CAMPO ALLEGRO DR,
BURGLARY/ THEFT FROM AUTO ,"2016010654July 21, 2016",330 W CAMINO REAL,1
BURGLARY/ THEFT FROM AUTO ,"2016010679July 21, 2016",1400 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016010686July 21, 2016",6000 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016010729July 22, 2016",301 SW 8TH TER,1
BURGLARY/ THEFT FROM AUTO ,"2016010746July 22, 2016",505 NE SPANISH TRL,1
BURGLARY/ THEFT FROM AUTO ,"2016010747July 22, 2016",700 DOVER ST,1
BURGLARY/ THEFT FROM AUTO ,"2016010759July 22, 2016",2240 NW 19TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016010780July 23, 2016",276 NE OLIVE WAY,1
BURGLARY/ THEFT FROM AUTO ,"2016010818July 23, 2016",2300 NW EXECUTIVE CENTER DR,1
BURGLARY/ THEFT FROM AUTO ,"2016010861July 25, 2016",6503 N MILITARY TRL,1
BURGLARY/ THEFT FROM AUTO ,"2016010866July 25, 2016",690 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016010998July 28, 2016",298 NW 10TH CT,1
BURGLARY/ THEFT FROM AUTO ,"2016011045July 28, 2016",5053 POINTE EMERALD LN,1
BURGLARY/ THEFT FROM AUTO ,"2016011111July 30, 2016",2831 NW 49TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016011155July 31, 2016",400 N OCEAN BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016011177August 1, 2016",850 SW 2ND ST,1
BURGLARY/ THEFT FROM AUTO ,"2016011179August 1, 2016",320 REDWOOD LN,1
BURGLARY/ THEFT FROM AUTO ,"2016011189August 1, 2016",6000 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016011191August 1, 2016",65 SE 12TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016011226August 2, 2016",1005 NW 18TH AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016011268August 3, 2016",2356 NW 49TH LN,1
BURGLARY/ THEFT FROM AUTO ,"2016011273August 3, 2016",4950 TECHNOLOGY WAY,1
BURGLARY/ THEFT FROM AUTO ,"2016011275August 3, 2016",3939 NE 5TH AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016011290August 3, 2016",4761 NW 2ND AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016011300August 3, 2016",5820 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016011316August 3, 2016",503 NE 17TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016011338August 4, 2016",10 SE 13TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016011345August 4, 2016",2000 W YAMATO RD,1
BURGLARY/ THEFT FROM AUTO ,"2016011346August 4, 2016",21319 TOWN LAKES DR,1
BURGLARY/ THEFT FROM AUTO ,"2016011362August 4, 2016",842 SW 9TH STREET CIR,1
BURGLARY/ THEFT FROM AUTO ,"2016011388August 5, 2016",7080 NW 2ND TER,1
BURGLARY/ THEFT FROM AUTO ,"2016011395August 5, 2016",400 NE 20TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016011401August 5, 2016",300 S MILITARY TRL,1
BURGLARY/ THEFT FROM AUTO ,"2016011433August 6, 2016",2644 NW 27TH AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016011462August 6, 2016",21410 TOWN LAKES DR,1
BURGLARY/ THEFT FROM AUTO ,"2016011478August 6, 2016",3200 AIRPORT RD,1
BURGLARY/ THEFT FROM AUTO ,"2016011493August 7, 2016",250 NE 20TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016011504August 7, 2016",123 NW 13TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016011519August 8, 2016",600 NW 13TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016011623August 10, 2016",320 W PALMETTO PARK RD,1
BURGLARY/ THEFT FROM AUTO ,"2016011662August 10, 2016",531 NE 16TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016011687August 10, 2016",2674 NW 29TH DR,1
BURGLARY/ THEFT FROM AUTO ,"2016011722August 11, 2016",340 W PALMETTO PARK RD,1
BURGLARY/ THEFT FROM AUTO ,"2016011725August 11, 2016",373 NW 4TH DIAG,
BURGLARY/ THEFT FROM AUTO ,"2016011741August 11, 2016",5560 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016011828August 13, 2016",400 N OCEAN BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016011843August 14, 2016",550 SW 2ND AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016011861August 14, 2016",3698 N FEDERAL HWY,1
BURGLARY/ THEFT FROM AUTO ,"2016011871August 14, 2016",340 W PALMETTO PARK RD,1
BURGLARY/ THEFT FROM AUTO ,"2016011877August 15, 2016",1521 NW 10TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016011890August 15, 2016",1760 SW 13TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016011901August 15, 2016",1698 NW 13TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016011974August 16, 2016",7340 W COUNTRY CLUB BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016011987August 17, 2016",21392 TOWN LAKES DR,1
BURGLARY/ THEFT FROM AUTO ,"2016011992August 17, 2016",2500 NW 1ST AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016011993August 17, 2016",1380 N FEDERAL HWY,1
BURGLARY/ THEFT FROM AUTO ,"2016011998August 17, 2016",299 SW 7TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016012031August 17, 2016",1400 N OCEAN BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016012075August 18, 2016",1120 SW 20TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016012085August 18, 2016",450 SW 2ND AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016012114August 19, 2016",1221 BANYAN RD,1
BURGLARY/ THEFT FROM AUTO ,"2016012115August 19, 2016",9 ROYAL PALM WAY,1
BURGLARY/ THEFT FROM AUTO ,"2016012188August 20, 2016",5080 HEATHERHILL LN,1
BURGLARY/ THEFT FROM AUTO ,"2016012189August 20, 2016",5093 POINTE ALEXIS DR,1
BURGLARY/ THEFT FROM AUTO ,"2016012259August 18, 2016",911 SW 21ST ST,1
BURGLARY/ THEFT FROM AUTO ,"2016012300August 22, 2016",6000 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016012584August 27, 2016",21319 TOWN LAKES DR,1
BURGLARY/ THEFT FROM AUTO ,"2016012693August 30, 2016",920 SW 21ST ST,1
BURGLARY/ THEFT FROM AUTO ,"2016012730August 30, 2016",4950 TECHNOLOGY WAY,1
BURGLARY/ THEFT FROM AUTO ,"2016012731August 30, 2016",7800 CONGRESS AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016012769August 31, 2016",4800 N FEDERAL HWY,1
BURGLARY/ THEFT FROM AUTO ,"2016012815September 1, 2016",3013 W YAMATO RD,1
BURGLARY/ THEFT FROM AUTO ,"2016012833September 1, 2016",1516 SW 1ST AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016012848September 2, 2016",402 NE MIZNER BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016012987September 5, 2016",1090 SW 15TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016012998September 5, 2016",5111 CORONADO RDG,1
BURGLARY/ THEFT FROM AUTO ,"2016013040September 6, 2016",2233 NW 3RD AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016013052September 6, 2016",4755 TECHNOLOGY WAY,1
BURGLARY/ THEFT FROM AUTO ,"2016013111September 8, 2016",2198 ISABEL OESTE RD,1
BURGLARY/ THEFT FROM AUTO ,"2016013186September 9, 2016",5440 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016013208September 9, 2016",3820 NW 5TH TER,1
BURGLARY/ THEFT FROM AUTO ,"2016013255September 10, 2016",5601 NASSAU DR,1
BURGLARY/ THEFT FROM AUTO ,"2016013330September 12, 2016",327 PLAZA REAL,1
BURGLARY/ THEFT FROM AUTO ,"2016013340September 12, 2016",433 PLAZA REAL,1
BURGLARY/ THEFT FROM AUTO ,"2016013359September 13, 2016",370 W CAMINO REAL,1
BURGLARY/ THEFT FROM AUTO ,"2016013395September 13, 2016",501 SW 11TH PL,1
BURGLARY/ THEFT FROM AUTO ,"2016013500September 15, 2016",1000 NW 1ST AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016013537September 16, 2016",6499 SWEET MAPLE LN,
BURGLARY/ THEFT FROM AUTO ,"2016013555September 16, 2016",7801 N FEDERAL HWY,1
BURGLARY/ THEFT FROM AUTO ,"2016013594September 17, 2016",1400 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016013691September 19, 2016",661 SW 15TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016013724September 19, 2016",791 CAMINO LAKES CIR,1
BURGLARY/ THEFT FROM AUTO ,"2016013749September 20, 2016",100 S OCEAN BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016013771September 20, 2016",4950 TECHNOLOGY WAY,1
BURGLARY/ THEFT FROM AUTO ,"2016013842September 21, 2016",6500 W ROGERS CIR,1
BURGLARY/ THEFT FROM AUTO ,"2016013855September 22, 2016",4950 TECHNOLOGY WAY,1
BURGLARY/ THEFT FROM AUTO ,"2016013858September 22, 2016",680 W YAMATO RD,1
BURGLARY/ THEFT FROM AUTO ,"2016013862September 22, 2016",2000 W YAMATO RD,1
BURGLARY/ THEFT FROM AUTO ,"2016013886September 22, 2016",250 SE MIZNER BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016013906September 22, 2016",2000 W YAMATO RD,1
BURGLARY/ THEFT FROM AUTO ,"2016013925September 23, 2016",2 TAM O SHANTER LN,1
BURGLARY/ THEFT FROM AUTO ,"2016013990September 24, 2016",1300 NW 8TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016013991September 24, 2016",4141 N FEDERAL HWY,1
BURGLARY/ THEFT FROM AUTO ,"2016014079September 26, 2016",1655 N FEDERAL HWY,1
BURGLARY/ THEFT FROM AUTO ,"2016014110September 27, 2016",220 NE WAVECREST CT,1
BURGLARY/ THEFT FROM AUTO ,"2016014166September 28, 2016",6394 LAS FLORES DR,1
BURGLARY/ THEFT FROM AUTO ,"2016014172September 28, 2016",16 ROYAL PALM WAY,1
BURGLARY/ THEFT FROM AUTO ,"2016014201September 28, 2016",499 NE SPANISH RIVER BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016014216September 29, 2016",21772 CLUB VILLA TER,1
BURGLARY/ THEFT FROM AUTO ,"2016014225September 29, 2016",20862 VIA VALENCIA DR,1
BURGLARY/ THEFT FROM AUTO ,"2016014234September 29, 2016",20889 ST ANDREWS BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016014241September 29, 2016",6146 VIA LAGUNA LN,1
BURGLARY/ THEFT FROM AUTO ,"2016014349October 1, 2016",5601 NW 2ND AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016014352October 1, 2016",11 FOREST HILLS LN,1
BURGLARY/ THEFT FROM AUTO ,"2016014394October 2, 2016",21319 TOWN LAKES DR,1
BURGLARY/ THEFT FROM AUTO ,"2016014428October 3, 2016",781 SW 4TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016014430October 3, 2016",400 CLUB CIR,1
BURGLARY/ THEFT FROM AUTO ,"2016014434October 3, 2016",2973 NE 7TH DR,1
BURGLARY/ THEFT FROM AUTO ,"2016014475October 3, 2016",4061 OAK CIR,1
BURGLARY/ THEFT FROM AUTO ,"2016014511October 4, 2016",200 NW 11TH AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016014617October 7, 2016",21446 ST ANDREWS GRAND CIR,1
BURGLARY/ THEFT FROM AUTO ,"2016014675October 8, 2016",5900 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016014678October 8, 2016",6000 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016014708October 9, 2016",659 W ROYAL PALM RD,1
BURGLARY/ THEFT FROM AUTO ,"2016014712October 9, 2016",3490 NW 5TH AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016014775October 11, 2016",428 PLAZA REAL,1
BURGLARY/ THEFT FROM AUTO ,"2016014788October 11, 2016",3555 NW 27TH AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016014802October 11, 2016",698 W YAMATO RD,1
BURGLARY/ THEFT FROM AUTO ,"2016014842October 12, 2016",2299 ST ANDREWS BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016014860October 12, 2016",401 NE MIZNER BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016014861October 12, 2016",401 NE MIZNER BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016014864October 12, 2016",2479 NW 25TH ST,
BURGLARY/ THEFT FROM AUTO ,"2016014908October 13, 2016",1350 N DIXIE HWY,1
BURGLARY/ THEFT FROM AUTO ,"2016014910October 13, 2016",825 NW 13TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016014929October 13, 2016",21230 ST ANDREWS BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016014933October 13, 2016",834 SW 4TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016014957October 13, 2016",1400 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016015031October 15, 2016",1255 W PALMETTO PARK RD,1
BURGLARY/ THEFT FROM AUTO ,"2016015041October 15, 2016",1750 NW 1ST AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016015113October 17, 2016",2021 N CONFERENCE DR,1
BURGLARY/ THEFT FROM AUTO ,"2016015133October 17, 2016",2769 NW 27TH AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016015136October 17, 2016",5560 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016015163October 17, 2016",1400 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016015202October 18, 2016",850 ELDERBERRY WAY,1
BURGLARY/ THEFT FROM AUTO ,"2016015233October 18, 2016",2799 NW 26TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016015263October 19, 2016",21200 ST ANDREWS BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016015285October 19, 2016",751 BANYAN TRL,1
BURGLARY/ THEFT FROM AUTO ,"2016015385October 21, 2016",5600 NW BROKEN SOUND PKWY,1
BURGLARY/ THEFT FROM AUTO ,"2016015398October 21, 2016",6000 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016015459October 22, 2016",1400 N OCEAN BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016015520October 23, 2016",2066 N OCEAN BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016015539October 24, 2016",300 E ROYAL PALM RD,1
BURGLARY/ THEFT FROM AUTO ,"2016015549October 24, 2016",1400 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016015636October 25, 2016",301 E YAMATO RD,1
BURGLARY/ THEFT FROM AUTO ,"2016015641October 26, 2016",1024 SW 17TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016015718October 27, 2016",135 NW 20TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016015767October 28, 2016",2529 NW 38TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016015820October 29, 2016",39 SW 10TH TER,1
BURGLARY/ THEFT FROM AUTO ,"2016015831October 29, 2016",5690 COACH HOUSE CIR,1
BURGLARY/ THEFT FROM AUTO ,"2016015837October 29, 2016",2000 W YAMATO RD,1
BURGLARY/ THEFT FROM AUTO ,"2016015850October 29, 2016",6000 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016015905October 31, 2016",21046 COMMERCIAL TRL,1
BURGLARY/ THEFT FROM AUTO ,"2016015956November 1, 2016",320 PLAZA REAL,1
BURGLARY/ THEFT FROM AUTO ,"2016016019November 1, 2016",2911 CLINT MOORE RD,1
BURGLARY/ THEFT FROM AUTO ,"2016016058November 2, 2016",401 PLAZA REAL,1
BURGLARY/ THEFT FROM AUTO ,"2016016158November 4, 2016",751 BANYAN TRL,1
BURGLARY/ THEFT FROM AUTO ,"2016016175November 4, 2016",5530 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016016234November 5, 2016",2240 NW 19TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016016250November 6, 2016",3001 N OCEAN BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016016252November 6, 2016",1000 NW 40TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016016298November 7, 2016",751 BANYAN TRL,1
BURGLARY/ THEFT FROM AUTO ,"2016016358November 8, 2016",2646 NW 63RD PL,1
BURGLARY/ THEFT FROM AUTO ,"2016016412November 9, 2016",5050 TOWN CENTER CIR,1
BURGLARY/ THEFT FROM AUTO ,"2016016505November 11, 2016",1400 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016016521November 12, 2016",3200 AIRPORT RD,1
BURGLARY/ THEFT FROM AUTO ,"2016016536November 12, 2016",1400 W GLADES RD,
BURGLARY/ THEFT FROM AUTO ,"2016016557November 12, 2016",2420 N FEDERAL HWY,1
BURGLARY/ THEFT FROM AUTO ,"2016016577November 13, 2016",1499 W CAMINO REAL,1
BURGLARY/ THEFT FROM AUTO ,"2016016662November 15, 2016",5040 POINTE EMERALD LN,1
BURGLARY/ THEFT FROM AUTO ,"2016016673November 15, 2016",5840 W GLADES RD,1
BURGLARY/ THEFT FROM AUTO ,"2016016754November 16, 2016",511 NE 17TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016016767November 16, 2016",733 NW 6TH DR,1
BURGLARY/ THEFT FROM AUTO ,"2016016783November 17, 2016",2499 COCOANUT RD,1
BURGLARY/ THEFT FROM AUTO ,"2016016803November 17, 2016",3939 NE 5TH AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016016816November 17, 2016",1000 NW 40TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016016824November 17, 2016",34 FOREST HILLS LN,1
BURGLARY/ THEFT FROM AUTO ,"2016016853November 18, 2016",2519 N OCEAN BLVD,1
BURGLARY/ THEFT FROM AUTO ,"2016016884November 18, 2016",401 NW 2ND AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016016901November 19, 2016",650 SW 2ND AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016016903November 19, 2016",1401 S FEDERAL HWY,1
BURGLARY/ THEFT FROM AUTO ,"2016016907November 19, 2016",219 NW 4TH DIAG,1
BURGLARY/ THEFT FROM AUTO ,"2016016978November 21, 2016",6550 NW BROKEN SOUND PKWY,1
BURGLARY/ THEFT FROM AUTO ,"2016017001November 21, 2016",5910 N FEDERAL HWY,1
BURGLARY/ THEFT FROM AUTO ,"2016017091November 23, 2016",875 NW 13TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016017134November 23, 2016",4950 TECHNOLOGY WAY,1
BURGLARY/ THEFT FROM AUTO ,"2016017148November 24, 2016",2688 NW 27TH AVE,1
BURGLARY/ THEFT FROM AUTO ,"2016017227November 26, 2016",1000 NW 40TH ST,1
BURGLARY/ THEFT FROM AUTO ,"2016017230November 26, 2016",2000 W YAMATO RD,1
BURGLARY/ THEFT FROM AUTO ,"2016017231November 26, 2016",751 BANYAN TRL,1
BURGLARY/ THEFT FROM AUTO ,"2016017232November 26, 2016",300 S MILITARY TRL,1
